user_id,datetime,time_of_day,wpm,rawWpm,acc,consistency,restartCount,testDuration,afkDuration,incompleteTestSeconds,correct_characters,incorrect_characters,extra_characters,missed_characters
2,2024-02-17 05:20:22.000,morning,53.16,61.55,83.93,39.98,0,30.02,4,0.0,133,10,2,0
2,2024-01-17 08:41:10.000,morning,82.0,82.0,96.7,70.79,0,30.0,0,0.0,205,0,0,0
2,2024-01-05 11:37:44.000,morning,67.59,72.39,93.19,66.69,3,30.0,0,18.29,169,2,0,0
2,2024-01-05 11:36:29.000,morning,101.6,101.6,98.08,69.57,0,30.0,0,0.0,254,0,0,0
2,2024-01-02 16:07:41.000,afternoon,117.97,117.97,99.33,84.49,2,30.01,0,2.03,295,0,0,0
2,2024-01-02 16:07:04.000,afternoon,112.78,115.18,97.6,80.88,0,30.0,0,0.0,282,2,0,0
2,2024-01-02 16:06:05.000,afternoon,104.35,107.55,96.03,75.35,6,30.01,0,18.27,261,2,0,0
2,2023-12-28 17:33:38.000,evening,106.79,112.79,95.12,75.91,6,30.0,0,27.19,267,7,1,1
2,2023-12-28 17:30:39.000,evening,93.18,99.98,92.34,65.13,1,30.01,0,1.67,233,3,4,0
2,2023-12-28 14:30:27.000,afternoon,108.38,108.38,97.48,69.11,3,30.01,0,8.58,271,0,0,0
2,2023-12-28 14:29:39.000,afternoon,103.18,109.17,92.25,68.58,5,30.01,0,19.34,258,6,2,1
2,2023-12-28 14:23:42.000,afternoon,70.79,70.79,93.65,68.22,0,30.0,0,0.0,177,0,0,0
2,2023-12-26 13:18:33.000,afternoon,71.99,82.79,94.88,62.73,0,30.0,0,0.0,180,2,0,2
2,2023-12-26 11:43:56.000,morning,61.99,65.99,89.78,64.57,0,30.0,0,0.0,155,2,0,0
2,2023-12-26 11:43:21.000,morning,61.59,63.19,89.83,59.13,0,30.01,0,0.0,154,1,0,0
2,2023-12-26 11:42:41.000,morning,59.17,70.76,91.98,57.85,0,30.02,0,0.0,148,4,0,0
2,2023-12-25 05:42:41.000,morning,104.38,128.37,88.24,78.46,1,30.01,0,0.69,261,22,3,2
2,2023-12-25 05:39:45.000,morning,121.59,125.58,98.41,88.24,1,30.0,0,1.41,304,2,1,0
2,2023-12-25 05:39:09.000,morning,119.93,119.93,99.34,82.62,12,30.02,0,45.33,300,0,0,0
2,2023-12-25 05:37:38.000,morning,113.58,123.17,95.79,82.97,5,30.01,0,22.24,284,6,3,0
2,2023-12-25 05:36:39.000,morning,109.18,118.38,95.97,69.48,1,30.0,0,2.24,273,4,2,0
2,2023-11-24 11:19:24.000,morning,104.4,120.8,88.85,80.64,0,30.0,0,0.0,261,21,3,1
2,2023-11-22 15:22:29.000,afternoon,45.2,45.2,88.28,49.51,1,30.0,1,1.47,113,0,0,0
2,2023-11-21 05:51:58.000,morning,111.19,117.99,95.36,71.91,4,30.0,0,9.98,278,4,0,2
2,2023-11-21 05:51:12.000,morning,116.39,128.78,93.29,82.03,3,30.0,0,8.08,291,10,2,1
2,2023-11-21 05:50:22.000,morning,75.18,75.18,97.94,74.21,1,30.01,0,0.05,188,0,0,0
2,2023-11-21 05:49:21.000,morning,78.38,78.38,95.63,68.6,4,30.01,0,14.66,196,0,0,0
2,2023-11-21 05:48:25.000,morning,61.19,61.19,94.48,65.52,0,30.0,0,0.0,153,0,0,0
2,2023-11-21 05:35:50.000,morning,65.17,77.96,91.63,66.38,0,30.01,0,0.0,163,5,0,1
2,2023-11-21 05:35:18.000,morning,52.79,73.19,87.18,69.3,8,30.0,0,33.07,132,6,1,0
2,2023-11-21 05:34:01.000,morning,81.18,81.18,94.86,64.78,3,30.01,0,17.42,203,0,0,0
2,2023-11-21 05:32:58.000,morning,89.58,89.58,97.39,73.63,2,30.01,0,13.42,224,0,0,0
2,2023-11-21 05:32:05.000,morning,61.19,61.19,85.86,55.17,0,30.01,0,0.0,153,0,0,0
2,2023-11-21 05:31:30.000,morning,58.77,64.77,90.4,61.78,0,30.01,0,0.0,147,2,0,0
2,2023-11-21 05:30:59.000,morning,66.75,75.15,98.42,66.06,1,30.02,0,5.5,167,1,0,1
2,2023-11-21 05:30:22.000,morning,63.18,63.18,91.57,56.75,1,30.01,0,1.01,158,0,0,0
2,2023-11-21 05:29:45.000,morning,69.16,71.96,93.81,74.21,4,30.02,0,8.19,173,0,0,1
2,2023-11-21 05:29:02.000,morning,79.99,86.39,96.83,64.87,1,30.01,0,3.12,200,2,0,0
2,2023-11-21 05:28:26.000,morning,77.19,89.19,95.58,66.47,1,30.0,0,0.87,193,3,1,0
2,2023-11-21 05:27:52.000,morning,73.58,87.98,95.05,70.48,8,30.01,0,27.07,184,5,0,1
2,2023-11-21 05:26:46.000,morning,70.39,83.19,93.87,70.33,2,30.0,0,10.39,176,6,0,1
2,2023-11-16 14:55:12.000,afternoon,118.38,124.38,96.46,78.94,4,30.0,0,6.05,296,7,1,2
2,2023-11-16 14:54:28.000,afternoon,109.18,120.38,92.86,78.52,3,30.01,0,6.25,273,9,2,0
2,2023-11-16 14:53:48.000,afternoon,107.97,112.77,96.54,79.5,2,30.01,0,7.78,270,2,0,0
2,2023-11-16 14:52:53.000,afternoon,111.19,115.99,97.94,77.23,0,30.0,0,0.0,278,2,1,1
2,2023-11-16 14:52:21.000,afternoon,97.19,101.59,95.77,76.86,3,30.0,0,15.26,243,2,0,1
2,2023-11-16 14:51:25.000,afternoon,106.39,117.59,96.27,80.69,1,30.0,0,5.24,266,4,1,2
2,2023-11-16 14:50:45.000,afternoon,73.18,79.18,91.04,69.89,0,30.01,0,0.0,183,3,0,0
2,2023-11-16 14:50:13.000,afternoon,70.79,70.79,92.39,68.38,2,30.0,0,2.48,177,0,0,0
2,2023-11-16 14:49:34.000,afternoon,65.19,65.19,97.06,68.33,0,30.0,0,0.0,163,0,0,0
2,2023-11-16 14:49:00.000,afternoon,68.78,68.78,96.67,71.13,0,30.01,0,0.0,172,0,0,0
2,2023-11-16 14:48:19.000,afternoon,65.19,65.19,94.22,66.3,1,30.01,0,1.75,163,0,0,0
2,2023-11-16 14:47:41.000,afternoon,71.98,71.98,95.31,58.38,0,30.01,0,0.0,180,0,0,0
2,2023-11-16 14:47:09.000,afternoon,67.99,67.99,95.03,61.39,0,30.0,0,0.0,170,0,0,0
2,2023-11-16 14:46:34.000,afternoon,75.19,79.59,98.5,64.23,0,30.0,0,0.0,188,1,0,0
2,2023-11-16 14:45:59.000,afternoon,66.78,75.58,92.78,76.47,0,30.01,0,0.0,167,6,1,0
2,2023-11-16 14:45:27.000,afternoon,68.8,71.6,94.71,65.93,0,30.0,0,0.0,172,2,0,0
2,2023-11-16 08:24:03.000,morning,69.99,77.99,91.3,72.16,1,30.0,0,15.72,175,4,1,0
2,2023-11-16 08:23:14.000,morning,70.37,70.37,94.62,69.57,5,30.01,0,23.72,176,0,0,0
2,2023-11-16 08:08:24.000,morning,60.78,63.98,90.11,59.66,2,30.01,0,4.83,152,1,0,0
2,2023-11-16 08:07:44.000,morning,73.97,73.97,95.36,68.63,0,30.01,0,0.0,185,0,0,0
2,2023-11-16 08:07:08.000,morning,70.37,70.77,94.18,72.16,3,30.01,0,40.01,176,1,0,0
2,2023-11-16 08:05:47.000,morning,60.78,63.97,89.44,59.2,4,30.01,0,28.98,152,1,0,0
2,2023-11-16 08:04:38.000,morning,77.6,79.2,93.36,65.28,2,30.0,0,5.1,194,3,0,1
2,2023-11-16 08:03:59.000,morning,85.59,85.59,95.96,69.78,2,30.0,0,13.16,214,0,0,0
2,2023-11-16 07:48:32.000,morning,120.73,130.32,95.41,87.39,13,30.02,0,44.95,302,9,2,0
2,2023-11-09 05:28:29.000,morning,109.18,109.18,98.91,80.27,1,30.01,0,1.49,273,0,0,0
2,2023-11-09 05:24:45.000,morning,109.97,113.57,95.52,78.08,4,30.01,0,11.62,275,4,1,1
2,2023-11-09 05:23:53.000,morning,85.59,89.99,94.81,60.04,1,30.0,0,14.1,214,1,4,0
2,2023-11-09 05:23:07.000,morning,85.18,85.18,95.18,63.64,0,30.01,0,0.0,213,0,0,0
2,2023-11-09 05:21:52.000,morning,94.77,95.97,97.93,75.85,1,30.01,0,6.71,237,3,0,0
2,2023-11-09 05:21:13.000,morning,87.16,87.16,97.33,66.85,3,30.01,0,11.3,218,0,0,0
2,2023-11-09 05:19:14.000,morning,91.18,93.58,94.69,68.69,0,30.01,0,0.0,228,2,0,0
2,2023-11-09 05:18:42.000,morning,89.99,89.99,97.83,73.41,7,30.0,0,35.79,225,0,0,0
2,2023-11-09 05:17:26.000,morning,87.59,87.59,93.59,62.5,0,30.0,0,0.0,219,0,0,0
2,2023-11-09 05:16:50.000,morning,86.78,91.18,97.41,69.42,4,30.01,0,10.23,217,2,0,1
2,2023-11-09 05:02:01.000,morning,114.78,119.18,97.34,81.01,0,30.01,0,0.0,287,3,0,0
2,2023-11-09 05:01:29.000,morning,105.59,105.59,98.51,75.65,6,30.0,0,19.67,264,0,0,0
2,2023-11-09 05:00:31.000,morning,111.58,116.38,93.71,73.85,15,30.0,0,39.25,279,5,1,1
2,2023-11-09 04:58:29.000,night,121.19,129.19,94.19,79.85,13,30.0,0,45.57,303,10,0,2
2,2023-10-23 08:17:32.000,morning,121.59,127.19,96.57,83.97,0,30.0,0,0.0,304,5,1,1
2,2023-10-22 02:22:25.000,night,26.39,26.39,100.0,3.74,0,30.01,11,0.0,66,0,0,0
2,2023-10-22 02:21:49.000,night,12.4,17.6,79.59,0.2,14,30.0,16,46.05,31,2,4,0
2,2023-10-22 02:13:19.000,night,117.98,117.98,99.66,88.08,7,30.01,0,37.96,295,0,0,0
2,2023-10-22 02:12:04.000,night,108.39,116.39,93.56,82.97,7,30.0,0,32.66,271,10,1,2
2,2023-10-22 02:10:21.000,night,106.39,114.78,94.9,78.37,0,30.0,0,0.0,266,5,0,3
2,2023-10-22 02:09:10.000,night,101.18,107.98,93.08,70.46,0,30.01,0,0.0,253,6,0,0
2,2023-09-28 06:03:52.000,morning,107.14,109.14,96.07,77.47,9,30.02,0,67.44,268,3,0,0
2,2023-09-28 06:01:59.000,morning,109.91,114.71,96.9,77.28,6,30.02,0,59.64,275,3,0,2
2,2023-09-28 05:56:47.000,morning,107.57,116.77,93.56,80.34,8,30.01,0,27.56,269,10,2,3
2,2023-09-28 05:55:36.000,morning,111.19,111.19,98.61,81.56,9,30.0,0,53.98,278,0,0,0
2,2023-09-28 05:53:05.000,morning,79.58,79.58,94.74,65.6,5,30.01,0,13.65,199,0,0,0
2,2023-09-28 05:52:00.000,morning,101.97,107.97,93.36,75.52,4,30.01,0,18.14,255,5,0,1
2,2023-09-28 05:50:57.000,morning,100.38,103.18,94.51,70.47,0,30.01,0,0.0,251,2,0,0
2,2023-09-28 05:50:03.000,morning,90.78,91.58,94.0,69.75,0,30.01,0,0.0,227,2,0,0
2,2023-09-15 19:17:35.000,evening,109.19,116.79,94.58,79.15,14,30.0,0,79.5,273,9,1,0
2,2023-08-17 08:27:44.000,morning,91.42,105.03,91.97,62.86,3,30.85,3,20.47,235,9,3,1
2,2023-08-16 05:01:34.000,morning,93.53,101.12,94.16,70.52,0,30.02,0,0.0,234,7,0,5
2,2023-08-16 03:53:34.000,night,105.98,117.97,91.67,76.91,1,30.01,0,22.32,265,12,3,2
2,2023-07-30 06:35:10.000,morning,111.6,121.2,92.63,74.37,1,30.0,0,1.32,279,9,1,3
2,2023-05-25 11:12:35.000,morning,112.8,120.8,95.41,80.81,1,30.0,0,2.78,282,6,1,2
2,2023-05-25 09:09:25.000,morning,100.37,113.96,92.18,77.74,0,30.01,0,0.0,251,9,1,1
2,2023-04-20 06:53:33.000,morning,102.0,116.0,92.93,80.77,0,30.0,0,0.0,255,9,1,2
2,2023-04-20 06:52:57.000,morning,81.97,94.37,89.47,65.27,0,30.01,0,0.0,205,9,2,0
2,2023-04-20 06:52:26.000,morning,84.8,92.8,93.8,69.99,0,30.0,0,0.0,212,3,0,0
2,2023-04-04 05:55:16.000,morning,113.2,123.2,92.68,77.7,0,30.0,0,0.0,283,11,2,0
2,2023-04-04 05:54:44.000,morning,104.4,107.6,96.36,74.48,2,30.0,0,1.74,261,3,1,0
2,2023-04-04 05:54:06.000,morning,100.8,110.0,94.31,77.69,0,30.0,0,0.0,252,4,1,2
2,2023-04-04 05:53:34.000,morning,109.56,123.16,91.91,82.79,9,30.01,0,58.89,274,15,2,3
2,2023-04-04 05:51:47.000,morning,99.97,117.16,90.0,75.1,7,30.01,0,56.64,250,14,2,2
2,2023-03-02 05:42:26.000,morning,101.2,106.4,93.33,65.66,2,30.0,0,5.82,253,2,0,2
2,2023-03-02 05:04:58.000,morning,106.36,106.36,98.52,75.33,1,30.01,0,8.64,266,0,0,0
2,2023-03-02 05:04:15.000,morning,106.36,117.16,92.62,73.12,3,30.01,0,26.14,266,9,2,3
2,2023-03-02 04:59:41.000,night,107.13,128.71,90.46,72.0,1,30.02,1,2.28,268,18,1,2
2,2023-02-27 06:28:41.000,morning,104.0,113.2,92.78,70.46,2,30.0,0,11.81,260,7,3,0
2,2023-02-27 03:26:15.000,night,115.52,132.31,91.29,79.81,3,30.02,0,11.93,289,17,3,1
2,2023-02-27 03:24:45.000,night,109.89,123.88,90.76,76.89,11,30.03,0,51.1,275,13,6,2
2,2023-02-27 03:22:56.000,night,102.33,129.91,85.24,73.1,0,30.02,0,0.0,256,30,3,4
2,2023-02-03 05:43:50.000,morning,118.32,122.72,98.05,86.01,5,30.02,0,16.92,296,3,0,0
2,2023-02-03 05:42:57.000,morning,109.89,116.68,94.59,80.82,5,30.03,0,23.82,275,9,2,0
2,2023-02-03 05:41:17.000,morning,117.88,121.88,97.41,77.98,1,30.03,0,2.88,295,2,1,1
2,2023-02-03 05:40:40.000,morning,115.52,125.12,94.29,87.28,0,30.02,0,0.0,289,10,2,2
2,2023-02-03 05:39:54.000,morning,109.56,116.36,95.27,82.3,4,30.01,0,17.57,274,9,0,1
2,2023-01-31 08:38:23.000,morning,111.53,120.32,94.1,83.33,5,30.02,0,21.37,279,9,1,1
2,2023-01-31 06:37:42.000,morning,125.96,140.35,94.02,85.17,1,30.01,0,2.32,315,12,2,3
2,2023-01-06 04:56:04.000,night,101.53,113.92,91.93,76.04,7,30.02,0,20.15,254,15,3,2
2,2022-11-01 04:27:48.000,night,91.2,98.0,91.15,76.1,0,30.0,0,0.0,228,5,1,1
2,2022-11-01 04:27:17.000,night,52.78,54.38,89.63,50.18,4,30.01,0,33.25,132,2,0,0
2,2022-11-01 04:25:42.000,night,105.53,124.72,88.78,83.99,12,30.02,0,38.83,264,20,5,4
2,2022-11-01 04:23:23.000,night,122.36,122.36,99.03,84.32,5,30.01,0,7.83,306,0,0,0
2,2022-10-27 09:55:07.000,morning,115.6,115.6,98.97,81.07,4,30.0,0,11.22,289,0,0,0
2,2022-10-27 09:54:04.000,morning,103.57,111.16,96.79,77.98,5,30.01,0,37.22,259,4,0,1
2,2022-10-27 09:52:36.000,morning,76.0,76.0,94.81,60.85,0,30.0,0,0.0,190,0,0,0
2,2022-10-27 09:52:04.000,morning,51.18,51.18,94.67,51.69,10,30.01,0,16.5,128,0,0,0
2,2022-10-27 09:50:41.000,morning,107.56,107.56,98.53,81.54,0,30.01,0,0.0,269,0,0,0
2,2022-10-27 09:50:08.000,morning,106.4,106.4,100.0,86.74,5,30.0,0,17.25,266,0,0,0
2,2022-10-27 09:48:11.000,morning,104.77,112.36,96.44,80.81,10,30.01,0,41.86,262,6,1,1
2,2022-10-27 09:45:32.000,morning,102.4,113.6,93.38,83.21,4,30.0,0,16.59,256,8,2,3
2,2022-10-27 09:44:33.000,morning,95.57,102.37,93.18,70.31,57,30.01,0,263.24,239,6,2,1
2,2022-10-27 09:32:15.000,morning,108.8,110.8,98.21,77.98,6,30.0,0,29.61,272,1,0,1
2,2022-10-19 04:05:52.000,night,39.17,39.17,97.03,67.03,3,30.02,0,7.29,98,0,0,0
2,2022-10-13 04:06:27.000,night,104.8,104.8,99.24,75.04,0,30.0,0,0.0,262,0,0,0
2,2022-10-13 04:05:55.000,night,79.95,82.74,93.33,60.36,5,30.02,0,17.35,200,0,1,0
2,2022-10-13 04:03:35.000,night,97.93,97.93,97.22,70.26,3,30.02,0,15.75,245,0,0,0
2,2022-10-13 03:40:18.000,night,87.51,87.51,95.71,59.76,0,30.03,1,0.0,219,0,0,0
2,2022-10-13 03:34:41.000,night,77.95,77.95,94.26,59.34,1,30.02,0,1.39,195,0,0,0
2,2022-09-29 04:51:30.000,night,87.94,92.34,93.0,66.98,16,30.02,0,61.45,220,3,0,0
2,2022-09-29 04:44:25.000,night,94.34,94.34,96.03,62.04,1,30.02,0,2.51,236,0,0,0
2,2022-09-28 03:39:15.000,night,76.61,76.61,92.69,66.99,0,30.7,1,0.0,196,0,0,0
2,2022-09-20 17:57:01.000,evening,121.96,125.16,98.1,84.11,17,30.01,0,56.32,305,2,1,0
2,2022-09-20 17:55:17.000,evening,70.38,71.58,91.39,58.02,21,30.01,0,98.19,176,2,0,0
2,2022-09-20 17:52:40.000,evening,104.77,111.96,95.76,74.66,15,30.01,0,87.1,262,5,1,2
2,2022-09-20 17:50:23.000,evening,100.4,103.6,96.59,74.02,0,30.0,0,0.0,251,3,0,0
2,2022-09-20 17:49:50.000,evening,97.93,97.93,98.39,67.95,2,30.02,0,35.7,245,0,0,0
2,2022-09-17 11:41:35.000,morning,93.97,96.77,96.0,62.03,0,30.01,0,0.0,235,2,0,0
2,2022-09-17 11:40:27.000,morning,106.76,106.76,98.9,75.21,1,30.01,0,15.71,267,0,0,0
2,2022-09-16 16:30:18.000,afternoon,100.4,110.0,96.03,79.7,0,30.0,0,0.0,251,5,0,0
2,2022-09-16 16:29:47.000,afternoon,94.4,94.4,99.58,72.78,8,30.0,0,40.3,236,0,0,0
2,2022-09-16 16:28:25.000,afternoon,91.2,91.2,95.87,59.29,4,30.0,0,12.64,228,0,0,0
2,2022-09-16 16:27:00.000,afternoon,124.4,128.0,96.92,86.93,0,30.0,0,0.0,311,2,1,0
2,2022-09-16 16:26:27.000,afternoon,113.2,113.2,97.25,76.32,1,30.0,0,6.53,283,0,0,0
2,2022-09-16 16:25:48.000,afternoon,108.8,108.8,98.19,68.78,5,30.0,0,15.65,272,0,0,0
2,2022-09-14 06:29:47.000,morning,86.34,86.34,94.31,60.52,4,30.02,0,14.79,216,0,0,0
2,2022-09-14 06:28:57.000,morning,105.13,105.13,96.07,68.66,0,30.02,0,0.0,263,0,0,0
2,2022-09-14 06:28:25.000,morning,89.94,89.94,96.81,64.22,5,30.02,0,11.38,225,0,0,0
2,2022-09-14 06:26:14.000,morning,87.97,87.97,94.09,56.62,2,30.01,0,7.65,220,0,0,0
2,2022-09-14 06:25:30.000,morning,118.36,123.56,96.81,82.56,6,30.01,0,36.39,296,4,1,0
2,2022-09-14 06:24:16.000,morning,103.13,104.33,98.86,78.42,0,30.02,0,0.0,258,1,0,0
2,2022-09-14 06:23:37.000,morning,103.13,103.13,96.4,63.16,1,30.02,0,4.76,258,0,0,0
2,2022-09-14 06:22:05.000,morning,116.76,116.76,100.0,84.32,0,30.01,0,0.0,292,0,0,0
2,2022-09-14 06:21:31.000,morning,106.0,115.2,92.49,77.77,0,30.0,0,0.0,265,8,4,2
2,2022-09-14 06:20:59.000,morning,113.09,115.48,98.29,83.14,0,30.03,0,0.0,283,0,0,2
2,2022-09-14 06:20:26.000,morning,112.76,122.36,92.95,80.83,4,30.01,0,11.16,282,12,1,1
2,2022-09-09 05:41:03.000,morning,114.32,118.72,96.99,81.41,5,30.02,0,17.4,286,6,0,0
2,2022-09-09 05:40:04.000,morning,116.76,117.16,98.0,79.51,28,30.01,0,139.91,292,1,0,0
2,2022-09-09 05:26:37.000,morning,113.52,113.52,98.95,83.88,11,30.02,0,47.86,284,0,0,0
2,2022-09-09 05:25:05.000,morning,84.8,84.8,95.28,66.81,0,30.0,0,0.0,212,0,0,0
2,2022-09-09 05:24:34.000,morning,29.96,31.16,88.79,12.09,6,30.04,7,18.88,75,1,0,2
2,2022-09-09 05:23:35.000,morning,116.72,122.72,96.76,82.61,1,30.02,0,1.01,292,5,1,0
2,2022-09-09 05:23:00.000,morning,116.72,121.12,97.06,84.94,1,30.02,0,2.27,292,3,1,0
2,2022-09-01 12:16:03.000,afternoon,109.2,123.6,92.31,76.76,0,30.0,0,0.0,273,15,0,1
2,2022-08-25 04:53:55.000,night,120.32,129.51,95.43,84.89,2,30.02,0,26.57,301,6,2,0
2,2022-08-25 04:40:05.000,night,96.34,96.34,99.18,76.94,29,30.02,0,171.89,241,0,0,0
2,2022-08-25 04:25:16.000,night,116.68,118.28,97.67,81.03,0,30.03,0,0.0,292,1,1,0
2,2022-08-25 04:24:44.000,night,112.33,115.12,97.24,74.76,6,30.02,0,17.21,281,3,2,0
2,2022-08-25 04:23:50.000,night,119.92,121.52,98.37,80.66,11,30.02,0,52.5,300,2,0,1
2,2022-08-25 04:19:00.000,night,110.4,118.8,96.31,70.83,20,30.0,0,108.92,276,6,1,0
2,2022-08-25 04:15:03.000,night,107.53,118.32,95.65,80.02,3,30.02,0,5.87,269,5,1,1
2,2022-08-25 04:14:12.000,night,110.73,112.33,98.94,84.32,1,30.02,0,18.72,277,1,0,0
2,2022-08-25 04:12:17.000,night,107.56,109.96,98.19,80.89,25,30.01,0,102.94,269,1,1,0
2,2022-08-25 03:56:26.000,night,110.4,110.8,97.53,79.76,0,30.0,0,0.0,276,1,0,0
2,2022-08-25 03:55:54.000,night,115.56,115.56,98.98,83.77,4,30.01,0,53.68,289,0,0,0
2,2022-08-25 03:54:07.000,night,107.93,111.53,95.1,72.28,0,30.02,0,0.0,270,6,1,0
2,2022-08-25 03:51:04.000,night,109.96,116.36,95.25,77.25,2,30.01,0,3.46,275,7,1,0
2,2022-08-20 08:26:14.000,morning,116.72,125.12,94.36,77.29,2,30.02,0,0.97,292,8,0,0
2,2022-08-20 08:25:38.000,morning,115.92,115.92,97.65,76.91,4,30.02,0,13.72,290,0,0,0
2,2022-08-20 08:23:06.000,morning,120.36,122.76,98.06,78.31,0,30.01,0,0.0,301,2,0,0
2,2022-08-15 05:53:21.000,morning,104.37,104.37,96.0,70.05,2,30.01,0,4.7,261,0,0,0
2,2022-08-11 09:49:26.000,morning,115.2,115.2,99.65,82.12,4,30.0,0,11.34,288,0,0,0
2,2022-08-10 17:25:18.000,evening,120.8,126.8,95.0,85.61,5,30.0,0,42.59,302,9,2,0
2,2022-08-10 12:27:57.000,afternoon,116.8,116.8,98.98,78.82,0,30.0,0,0.0,292,0,0,0
2,2022-08-10 12:27:21.000,afternoon,95.57,100.77,96.48,72.65,3,30.01,0,4.33,239,4,0,0
2,2022-08-10 12:26:11.000,afternoon,101.2,107.2,96.31,77.77,0,30.0,0,0.0,253,4,0,0
2,2022-08-10 12:25:40.000,afternoon,95.6,95.6,96.43,68.57,0,30.0,0,0.0,239,0,0,0
2,2022-08-10 12:25:09.000,afternoon,83.2,83.2,94.98,71.24,2,30.0,0,2.96,208,0,0,0
2,2022-08-10 12:17:47.000,afternoon,81.2,82.8,94.95,58.0,0,30.0,0,0.0,203,1,0,0
2,2022-08-10 12:17:15.000,afternoon,74.0,74.0,95.85,55.23,1,30.0,0,1.66,185,0,0,0
2,2022-08-10 12:16:40.000,afternoon,75.6,75.6,93.63,50.39,5,30.0,0,12.13,189,0,0,0
2,2022-08-10 12:15:44.000,afternoon,112.4,114.4,98.61,80.49,4,30.0,0,17.92,281,1,0,0
2,2022-08-10 10:37:53.000,morning,125.56,125.56,99.37,81.37,0,30.01,0,0.0,314,0,0,0
2,2022-08-05 09:20:56.000,morning,106.8,109.6,95.05,74.96,0,30.0,0,0.0,267,4,1,0
2,2022-08-05 09:20:25.000,morning,111.6,111.6,97.55,77.06,0,30.0,0,0.0,279,0,0,0
2,2022-08-05 09:19:45.000,morning,76.0,80.0,93.9,62.51,0,30.0,0,0.0,190,1,0,0
2,2022-07-28 15:29:28.000,afternoon,74.8,85.2,95.35,56.5,0,30.0,2,0.0,187,4,0,1
2,2022-07-21 13:24:11.000,afternoon,86.8,86.8,96.04,55.99,0,30.0,0,0.0,217,0,0,0
2,2022-07-06 05:11:49.000,morning,91.57,91.57,96.62,70.16,2,30.01,0,5.24,229,0,0,0
2,2022-06-28 17:59:03.000,evening,92.8,94.8,97.13,65.13,2,30.0,0,10.04,232,0,0,1
2,2022-06-28 17:28:47.000,evening,91.6,91.6,96.23,69.86,0,30.0,0,0.0,229,0,0,0
2,2022-06-28 17:28:10.000,evening,100.77,100.77,98.45,80.4,3,30.01,0,19.69,252,0,0,0
2,2022-06-28 17:27:15.000,evening,96.0,98.0,97.59,69.66,0,30.0,0,0.0,240,1,0,0
2,2022-06-28 17:26:43.000,evening,84.0,84.0,96.4,60.76,0,30.0,0,0.0,210,0,0,0
