_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
654c680a2b8a1f66f91567cd,,140.41,93.48,157.53,93.74,41;2;0;0,words,10,-1,0,3.5,0,0,false,false,english,,normal,false,false,false,,1699506186000
654c67fe2b8a1f66f9156765,,142.26,100,142.26,76.43,53;0;0;0,words,10,-1,0,4.47,0,0,false,false,english,,normal,false,false,false,,1699506174000
654c67f82b8a1f66f9156734,,113.5,96,126.11,90.87,45;1;0;0,words,10,-1,12,4.76,0,25.57,false,false,english,,normal,false,false,false,,1699506168000
654c67c92b8a1f66f91565be,,114.78,97.34,119.18,81.01,287;3;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1699506121000
654c67a92b8a1f66f91564ae,,105.59,98.51,105.59,75.65,264;0;0;0,time,30,-1,6,30,0,19.67,false,false,english,,normal,false,false,false,,1699506089000
654c676f2b8a1f66f91562ba,,111.58,93.71,116.38,73.85,279;5;1;1,time,30,-1,15,30,0,39.25,false,false,english,,normal,false,false,false,,1699506031000
654c66f52b8a1f66f90dc78e,,121.19,94.19,129.19,79.85,303;10;0;2,time,30,-1,13,30,0,45.57,false,false,english,,normal,false,false,false,,1699505909000
65362c1c397591e765a947bd,,121.59,96.57,127.19,83.97,304;5;1;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1698049052000
65348761397591e76522bc13,,26.39,100,26.39,3.74,66;0;0;0,time,30,-1,0,30.01,11,0,false,false,english,,normal,false,false,false,,1697941345000
6534873d397591e76522bb3f,,12.4,79.59,17.6,0.2,31;2;4;0,time,30,-1,14,30,16,46.05,false,false,english,,normal,false,false,false,,1697941309000
6534853f397591e7651b44ab,,117.98,99.66,117.98,88.08,295;0;0;0,time,30,-1,7,30.01,0,37.96,false,false,english,,normal,false,false,false,,1697940799000
653484f4397591e7651b42bd,,108.39,93.56,116.39,82.97,271;10;1;2,time,30,-1,7,30,0,32.66,false,false,english,,normal,false,false,false,,1697940724000
6534848d397591e7651b4053,,106.39,94.9,114.78,78.37,266;5;0;3,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1697940621000
65348446397591e7651b3ea8,,101.18,93.08,107.98,70.46,253;6;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1697940550000
6515174836bd0a3b02292f26,,107.14,96.07,109.14,77.47,268;3;0;0,time,30,-1,9,30.02,0,67.44,false,false,english,,normal,false,false,false,,1695881032000
651516d736bd0a3b02292bff,,109.91,96.9,114.71,77.28,275;3;0;2,time,30,-1,6,30.02,0,59.64,false,false,english,,normal,false,false,false,,1695880919000
6515159f36bd0a3b0221eb21,,107.57,93.56,116.77,80.34,269;10;2;3,time,30,-1,8,30.01,0,27.56,false,false,english,,normal,false,false,false,,1695880607000
6515155836bd0a3b0221e90d,,111.19,98.61,111.19,81.56,278;0;0;0,time,30,-1,9,30,0,53.98,false,false,english,,normal,false,false,false,,1695880536000
651514c136bd0a3b0221e4da,,79.58,94.74,79.58,65.6,199;0;0;0,time,30,-1,5,30.01,0,13.65,false,false,english,,normal,false,false,false,,1695880385000
6515148036bd0a3b0221e2e5,,101.97,93.36,107.97,75.52,255;5;0;1,time,30,-1,4,30.01,0,18.14,false,false,english,,normal,false,false,false,,1695880320000
6515144136bd0a3b0221e0e7,,100.38,94.51,103.18,70.47,251;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1695880257000
6515140b36bd0a3b0221df53,,90.78,94,91.58,69.75,227;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1695880203000
6504adcfb3a5cd1526453983,,109.19,94.58,116.79,79.15,273;9;1;0,time,30,-1,14,30,0,79.5,false,false,english,,normal,false,false,false,,1694805455000
6504aaa4b3a5cd15263df943,,116.79,93.21,129.59,87.26,146;5;3;1,time,15,-1,1,15,0,1.21,false,false,english,,normal,false,false,false,,1694804644000
6504aa90b3a5cd15263df84d,,113.56,93.87,130.35,86.62,142;5;2;1,time,15,-1,3,15.01,0,4.87,false,false,english,,normal,false,false,false,,1694804624000
64f557e88b8ee64321f83a63,,111.94,94.08,116.74,78.42,140;1;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1693800424000
64ef6d4983e8f7f36f54475f,,129.57,98.21,134.37,84.64,162;2;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1693412681000
64ef6ccd83e8f7f36f544174,,123.18,93.64,138.37,89.09,154;7;0;1,time,15,-1,1,15,0,1.11,false,false,english,,normal,false,false,false,,1693412557000
64ef6c4683e8f7f36f543b0a,,104.96,95.92,104.96,41.42,47;0;0;0,words,10,-1,0,5.37,0,0,false,false,english,,normal,false,false,false,,1693412422000
64ef6c3f83e8f7f36f543abd,,114.91,81.25,157.59,86.79,35;6;1;0,words,10,-1,4,3.66,0,11.67,false,false,english,,normal,false,false,false,,1693412415000
64dddaa3707edb2448ae7786,,129.27,96,143.64,67.14,45;1;0;0,words,10,-1,0,4.18,0,0,false,false,english,,normal,false,false,false,,1692261027000
64ddda97707edb2448ae771f,,129.05,100,129.05,79.11,50;0;0;0,words,10,-1,8,4.65,0,12.97,false,false,english,,normal,false,false,false,,1692261015000
64ddda7b707edb2448a78ec9,,137.58,94,152.86,93.5,45;2;0;0,words,10,-1,2,3.93,0,2.78,false,false,english,,normal,false,false,false,,1692260987000
64ddda00707edb2448a78bbe,,91.42,91.97,105.03,62.86,235;9;3;1,time,30,-1,3,30.85,3,20.47,false,false,english,,normal,false,false,false,,1692260864000
64dc582e707edb2448ac3d0c,,93.53,94.16,101.12,70.52,234;7;0;5,time,30,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1692162094000
64dc48a9707edb244889585d,,119.84,97.44,124.64,85.61,150;3;0;1,time,15,-1,4,15.02,0,17.73,false,false,english,,normal,false,false,false,,1692158121000
64dc4877707edb244889574d,,99.09,97.64,99.09,65.81,124;0;0;0,time,15,-1,5,15.02,0,16.36,false,false,english,,normal,false,false,false,,1692158071000
64dc483e707edb24488955ed,,105.98,91.67,117.97,76.91,265;12;3;2,time,30,-1,1,30.01,0,22.32,false,false,english,,normal,false,false,false,,1692158014000
64c6049e0726bb80410d80dc,,111.6,92.63,121.2,74.37,279;9;1;3,time,30,-1,1,30,0,1.32,false,false,english,,normal,false,false,false,,1690698910000
646f42a3c7b2e74af0834c82,,112.8,95.41,120.8,80.81,282;6;1;2,time,30,-1,1,30,0,2.78,false,false,english,,normal,false,false,false,,1685013155000
646f25c5c7b2e74af04f9d3e,,100.37,92.18,113.96,77.74,251;9;1;1,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1685005765000
6440e16d003d9906081d0bda,,102,92.93,116,80.77,255;9;1;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1681973613000
6440e149003d9906081d0af7,,81.97,89.47,94.37,65.27,205;9;2;0,time,30,-1,0,30.01,0,0,true,false,english,,normal,false,false,false,,1681973577000
6440e12a003d9906081d0a23,,84.8,93.8,92.8,69.99,212;3;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1681973546000
642bbbc40a366c07ed0bb1b0,,113.2,92.68,123.2,77.7,283;11;2;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1680587716000
642bbba40a366c07ed0bb0c5,,104.4,96.36,107.6,74.48,261;3;1;0,time,30,-1,2,30,0,1.74,false,false,english,,normal,false,false,false,,1680587684000
642bbb7e0a366c07ed0bafac,,100.8,94.31,110,77.69,252;4;1;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1680587646000
642bbb5e0a366c07ed0baed0,,109.56,91.91,123.16,82.79,274;15;2;3,time,30,-1,9,30.01,0,58.89,false,false,english,,normal,false,false,false,,1680587614000
642bbaf30a366c07ed0babd5,,99.97,90,117.16,75.1,250;14;2;2,time,30,-1,7,30.01,0,56.64,false,false,english,,normal,false,false,false,,1680587507000
640037425027fd0b05be3e04,,101.2,93.33,106.4,65.66,253;2;0;2,time,30,-1,2,30,0,5.82,false,false,english,,normal,false,false,false,,1677735746000
64002e7a5027fd0b05b2a533,,106.36,98.52,106.36,75.33,266;0;0;0,time,30,-1,1,30.01,0,8.64,false,false,english,,normal,false,false,false,,1677733498000
64002e4f5027fd0b05b2a3ec,,106.36,92.62,117.16,73.12,266;9;2;3,time,30,-1,3,30.01,0,26.14,false,false,english,,normal,false,false,false,,1677733455000
64002d3d5027fd0b05acef96,,107.13,90.46,128.71,72,268;18;1;2,time,30,-1,1,30.02,1,2.28,false,false,english,,normal,false,false,false,,1677733181000
63fc4d995027fd0b054c6e91,,104,92.78,113.2,70.46,260;7;3;0,time,30,-1,2,30,0,11.81,false,false,english,,normal,false,false,false,,1677479321000
63fc22d75027fd0b0507685d,,115.52,91.29,132.31,79.81,289;17;3;1,time,30,-1,3,30.02,0,11.93,false,false,english,,normal,false,false,false,,1677468375000
63fc227d5027fd0b050765b6,,109.89,90.76,123.88,76.89,275;13;6;2,time,30,-1,11,30.03,0,51.1,false,false,english,,normal,false,false,false,,1677468285000
63fc22105027fd0b0507622d,,102.33,85.24,129.91,73.1,256;30;3;4,time,30,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1677468176000
63dc9f16863ed52530f8826b,,118.32,98.05,122.72,86.01,296;3;0;0,time,30,-1,5,30.02,0,16.92,false,false,english,,normal,false,false,false,,1675403030000
63dc9ee1863ed52530f880eb,,109.89,94.59,116.68,80.82,275;9;2;0,time,30,-1,5,30.03,0,23.82,false,false,english,,normal,false,false,false,,1675402977000
63dc9e7d863ed52530f87e27,,117.88,97.41,121.88,77.98,295;2;1;1,time,30,-1,1,30.03,0,2.88,false,false,english,,normal,false,false,false,,1675402877000
63dc9e58863ed52530f87d3a,,115.52,94.29,125.12,87.28,289;10;2;2,time,30,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1675402840000
63dc9e2a863ed52530f87c0b,,109.56,95.27,116.36,82.3,274;9;0;1,time,30,-1,4,30.01,0,17.57,false,false,english,,normal,false,false,false,,1675402794000
63d8d380ee119f4027aeb4ab,,111.53,94.1,120.32,83.33,279;9;1;1,time,30,-1,5,30.02,0,21.37,false,false,english,,normal,false,false,false,,1675154303000
63d8b736ee119f402782a47a,,125.96,94.02,140.35,85.17,315;12;2;3,time,30,-1,1,30.01,0,2.32,false,false,english,,normal,false,false,false,,1675147062000
63b7a9e4a9589d2ea2fdb690,,101.53,91.93,113.92,76.04,254;15;3;2,time,30,-1,7,30.02,0,20.15,false,false,english,,normal,false,false,false,,1672980964000
63a2f0c33bafcbd101c1f0a1,,119,95.73,125,82.15,595;10;3;2,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1671622851000
639ae4213bafcbd101eb881b,,106.58,95.06,114.98,75.45,533;10;2;4,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1671095329000
6364c06c11abbca9231f61c5,,107.18,92.27,119.78,79.9,536;24;4;5,time,60,-1,7,60.01,0,38.11,false,false,english,,normal,false,false,false,,1667547244000
6360a38b11abbca92384d97f,,92.78,94.15,92.78,70.38,464;0;0;0,time,60,-1,2,60.01,0,56.39,false,false,english,,normal,false,false,false,,1667277707000
6360a27b11abbca92384d2cb,,101.58,98.26,101.58,80.8,508;0;0;0,time,60,-1,5,60.01,0,72.22,false,false,english,,normal,false,false,false,,1667277435000
6360a1e711abbca92384cf47,,72.75,94.17,75.15,59.57,91;0;0;1,time,15,-1,26,15.01,0,71.83,false,false,english,,normal,false,false,false,,1667277287000
6360a16c11abbca92384cc4d,,126.32,98.77,128.71,83.71,158;1;0;0,time,15,-1,6,15.01,0,11.61,false,false,english,,normal,false,false,false,,1667277164000
6360a04411abbca92380210c,,91.2,91.15,98,76.1,228;5;1;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1667276868000
6360a02511abbca92380204c,,52.78,89.63,54.38,50.18,132;2;0;0,time,30,-1,4,30.01,0,33.25,false,false,english,,normal,false,false,false,,1667276837000
63609fc611abbca923801de7,,105.53,88.78,124.72,83.99,264;20;5;4,time,30,-1,12,30.02,0,38.83,false,false,english,,normal,false,false,false,,1667276742000
63609f3b11abbca923801a0e,,122.36,99.03,122.36,84.32,306;0;0;0,time,30,-1,5,30.01,0,7.83,false,false,english,,normal,false,false,false,,1667276603000
635a557bc8c818a09525a7d1,,115.6,98.97,115.6,81.07,289;0;0;0,time,30,-1,4,30,0,11.22,false,false,english,,normal,false,false,false,,1666864507000
635a553cc8c818a09525a616,,103.57,96.79,111.16,77.98,259;4;0;1,time,30,-1,5,30.01,0,37.22,false,false,english,,normal,false,false,false,,1666864444000
635a54e4c8c818a09525a3b5,,76,94.81,76,60.85,190;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1666864356000
635a54c4c8c818a09525a2df,,51.18,94.67,51.18,51.69,128;0;0;0,time,30,-1,10,30.01,0,16.5,false,false,english,,normal,false,false,false,,1666864324000
635a5471c8c818a09525a0d3,,107.56,98.53,107.56,81.54,269;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1666864241000
635a5450c8c818a095259ff1,,106.4,100,106.4,86.74,266;0;0;0,time,30,-1,5,30,0,17.25,false,false,english,,normal,false,false,false,,1666864208000
635a53dcc8c818a095259d05,,104.77,96.44,112.36,80.81,262;6;1;1,time,30,-1,10,30.01,0,41.86,false,false,english,,normal,false,false,false,,1666864091000
635a533cc8c818a0952598a0,,102.4,93.38,113.6,83.21,256;8;2;3,time,30,-1,4,30,0,16.59,false,false,english,,normal,false,false,false,,1666863932000
635a5301c8c818a09520fd1e,,95.57,93.18,102.37,70.31,239;6;2;1,time,30,-1,57,30.01,0,263.24,false,false,english,,normal,false,false,false,,1666863873000
635a501fc8c818a09520e94c,,108.8,98.21,110.8,77.98,272;1;0;1,time,30,-1,6,30,0,29.61,false,false,english,,normal,false,false,false,,1666863135000
634f77a006e312a006d03360,,39.17,97.03,39.17,67.03,98;0;0;0,time,30,-1,3,30.02,0,7.29,false,false,english,,normal,false,false,false,,1666152352000
63478ec316996242664a59eb,,104.8,99.24,104.8,75.04,262;0;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1665633987000
63478ea316996242664a5909,,79.95,93.33,82.74,60.36,200;0;1;0,time,30,-1,5,30.02,0,17.35,true,false,english,,normal,false,false,false,,1665633955000
63478e1716996242664a5536,,97.93,97.22,97.93,70.26,245;0;0;0,time,30,-1,3,30.02,0,15.75,true,false,english,,normal,false,false,false,,1665633815000
634788a21699624266413b68,,87.51,95.71,87.51,59.76,219;0;0;0,time,30,-1,0,30.03,1,0,true,false,english,,normal,false,false,false,,1665632418000
6347875116996242664130ad,,77.95,94.26,77.95,59.34,195;0;0;0,time,30,-1,1,30.02,0,1.39,true,false,english,,normal,false,false,false,,1665632081000
6335245248764290781447d2,,87.94,93,92.34,66.98,220;3;0;0,time,30,-1,16,30.02,0,61.45,true,false,english,,normal,false,false,false,,1664427090000
6335238f487642907814435b,,150,100,150,84.32,46;0;0;0,words,10,-1,5,3.68,0,5.52,false,false,english,,normal,false,false,false,,1664426895000
633523804876429078144306,,114.06,94.44,125.94,47.25,48;2;0;0,words,10,-1,2,5.05,0,2.72,false,false,english,,normal,false,false,false,,1664426880000
6335237548764290781442c3,,142.47,100,142.47,78.41,52;0;0;0,words,10,-1,3,4.38,0,5.4,false,false,english,,normal,false,false,false,,1664426869000
633523654876429078144268,,132.86,96.88,137.14,64.65,62;1;0;1,words,10,-1,0,5.6,0,0,false,false,english,,normal,false,false,false,,1664426853000
6335235e4876429078144230,,143.73,93.75,160.45,80.46,43;2;0;0,words,10,-1,8,3.59,0,15.15,false,false,english,,normal,false,false,false,,1664426846000
633522a948764290780fe46e,,94.34,96.03,94.34,62.04,236;0;0;0,time,30,-1,1,30.02,0,2.51,true,false,english,,normal,false,false,false,,1664426665000
6333c1e3552998cb01afd6e6,,76.61,92.69,76.61,66.99,196;0;0;0,time,30,-1,0,30.7,1,0,false,false,english,,normal,false,false,false,,1664336355000
6329feed0baf7b05578674ac,,121.96,98.1,125.16,84.11,305;2;1;0,time,30,-1,17,30.01,0,56.32,false,false,english,,normal,false,false,false,,1663696621000
6329fe850baf7b0557866fea,,70.38,91.39,71.58,58.02,176;2;0;0,time,30,-1,21,30.01,0,98.19,false,false,english,,normal,false,false,false,,1663696517000
6329fde80baf7b0557866833,,104.77,95.76,111.96,74.66,262;5;1;2,time,30,-1,15,30.01,0,87.1,false,false,english,,normal,false,false,false,,1663696360000
6329fd5f0baf7b055786617a,,100.4,96.59,103.6,74.02,251;3;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1663696223000
6329fd3e0baf7b0557865ff5,,97.93,98.39,97.93,67.95,245;0;0;0,time,30,-1,2,30.02,0,35.7,true,false,english,,normal,false,false,false,,1663696190000
6325b26f6d362617a7dcfa90,,93.97,96,96.77,62.03,235;2;0;0,time,30,-1,0,30.01,0,0,true,false,english,,normal,false,false,false,,1663414895000
6325b22b6d362617a7dcf8de,true,106.76,98.9,106.76,75.21,267;0;0;0,time,30,-1,1,30.01,0,15.71,true,false,english,,normal,false,false,false,,1663414827000
6324a49a6d362617a792de65,,100.4,96.03,110,79.7,251;5;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1663345818000
6324a47b6d362617a790bdbb,,94.4,99.58,94.4,72.78,236;0;0;0,time,30,-1,8,30,0,40.3,true,false,english,,normal,false,false,false,,1663345787000
6324a4296d362617a78e9a4c,,91.2,95.87,91.2,59.29,228;0;0;0,time,30,-1,4,30,0,12.64,true,false,english,,normal,false,false,false,,1663345705000
6324a3d46d362617a78e9631,,124.4,96.92,128,86.93,311;2;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1663345620000
6324a3b36d362617a78e94a6,,113.2,97.25,113.2,76.32,283;0;0;0,time,30,-1,1,30,0,6.53,false,false,english,,normal,false,false,false,,1663345587000
6324a38c6d362617a78e92af,,108.8,98.19,108.8,68.78,272;0;0;0,time,30,-1,5,30,0,15.65,false,false,english,,normal,false,false,false,,1663345548000
6324a34b6d362617a78e8f83,,131.2,97.04,134.4,83.97,164;3;0;1,time,15,-1,2,15,0,7.41,false,false,english,,normal,false,false,false,,1663345483000
6321757f90677ffc5e06eb03,,122.4,100,122.4,83.91,153;0;0;0,time,15,-1,2,15,0,2.29,false,false,english,,normal,false,false,false,,1663137151000
6321756a90677ffc5e06ea79,,118.4,96.13,122.4,78.03,148;2;1;0,time,15,-1,1,15,0,2.45,false,false,english,,normal,false,false,false,,1663137130000
6321755790677ffc5e06e9f4,,116.72,96.75,123.12,86.95,146;3;0;1,time,15,-1,6,15.01,0,22.38,false,false,english,,normal,false,false,false,,1663137111000
632174dc90677ffc5e04ca9e,,86.34,94.31,86.34,60.52,216;0;0;0,time,30,-1,4,30.02,0,14.79,false,false,english,,normal,false,false,false,,1663136987000
632174a990677ffc5e02acd6,,105.13,96.07,105.13,68.66,263;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1663136937000
6321748990677ffc5e02ac09,,89.94,96.81,89.94,64.22,225;0;0;0,time,30,-1,5,30.02,0,11.38,false,false,english,,normal,false,false,false,,1663136905000
6321740690677ffc5e02a8b5,,87.97,94.09,87.97,56.62,220;0;0;0,time,30,-1,2,30.01,0,7.65,false,false,english,,normal,false,false,false,,1663136774000
632173da90677ffc5e02a781,,118.36,96.81,123.56,82.56,296;4;1;0,time,30,-1,6,30.01,0,36.39,false,false,english,,normal,false,false,false,,1663136730000
6321739090677ffc5e02a59b,,103.13,98.86,104.33,78.42,258;1;0;0,time,30,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1663136656000
6321736990677ffc5e02a49f,,103.13,96.4,103.13,63.16,258;0;0;0,time,30,-1,1,30.02,0,4.76,false,false,english,,normal,false,false,false,,1663136617000
6321730d90677ffc5e02a22e,,116.76,100,116.76,84.32,292;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1663136525000
632172eb90677ffc5e02a151,,106,92.49,115.2,77.77,265;8;4;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1663136491000
632172cb90677ffc5e02a065,,113.09,98.29,115.48,83.14,283;0;0;2,time,30,-1,0,30.03,0,0,false,false,english,,normal,false,false,false,,1663136459000
632172aa90677ffc5e029f8c,,112.76,92.95,122.36,80.83,282;12;1;1,time,30,-1,4,30.01,0,11.16,false,false,english,,normal,false,false,false,,1663136426000
631ad1ef2193818996b0a060,,114.32,96.99,118.72,81.41,286;6;0;0,time,30,-1,5,30.02,0,17.4,false,false,english,,normal,false,false,false,,1662702063000
631ad1b42193818996b09f0d,,116.76,98,117.16,79.51,292;1;0;0,time,30,-1,28,30.01,0,139.91,false,false,english,,normal,false,false,false,,1662702004000
631ace8d2193818996ac5e6c,,113.52,98.95,113.52,83.88,284;0;0;0,time,30,-1,11,30.02,0,47.86,false,false,english,,normal,false,false,false,,1662701197000
631ace312193818996ac5c3f,,84.8,95.28,84.8,66.81,212;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1662701105000
631ace122193818996ac5b65,,29.96,88.79,31.16,12.09,75;1;0;2,time,30,-1,6,30.04,7,18.88,false,false,english,,normal,false,false,false,,1662701074000
631acdd72193818996ac5a03,,116.72,96.76,122.72,82.61,292;5;1;0,time,30,-1,1,30.02,0,1.01,false,false,english,,normal,false,false,false,,1662701015000
631acdb42193818996ac5919,,116.72,97.06,121.12,84.94,292;3;1;0,time,30,-1,1,30.02,0,2.27,false,false,english,,normal,false,false,false,,1662700980000
6310a28350d49477ce668d5d,,109.2,92.31,123.6,76.76,273;15;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1662034563000
630700635caa2272abd783c6,,120.32,95.43,129.51,84.89,301;6;2;0,time,30,-1,2,30.02,0,26.57,false,false,english,,normal,false,false,false,,1661403235000
6306fd255caa2272abd35f83,,96.34,99.18,96.34,76.94,241;0;0;0,time,30,-1,29,30.02,0,171.89,false,false,english,,normal,false,false,false,,1661402405000
6306f9ac5caa2272abcf399a,,116.68,97.67,118.28,81.03,292;1;1;0,time,30,-1,0,30.03,0,0,false,false,english,,normal,false,false,false,,1661401516000
6306f98c5caa2272abcf38d8,,112.33,97.24,115.12,74.76,281;3;2;0,time,30,-1,6,30.02,0,17.21,false,false,english,,normal,false,false,false,,1661401484000
6306f9565caa2272abcf377d,,119.92,98.37,121.52,80.66,300;2;0;1,time,30,-1,11,30.02,0,52.5,false,false,english,,normal,false,false,false,,1661401430000
6306f8345caa2272abcf3058,,110.4,96.31,118.8,70.83,276;6;1;0,time,30,-1,20,30,0,108.92,false,false,english,,normal,false,false,false,,1661401140000
6306f7475caa2272abcf2a0a,,107.53,95.65,118.32,80.02,269;5;1;1,time,30,-1,3,30.02,0,5.87,false,false,english,,normal,false,false,false,,1661400903000
6306f7145caa2272abcb195a,,110.73,98.94,112.33,84.32,277;1;0;0,time,30,-1,1,30.02,0,18.72,false,false,english,,normal,false,false,false,,1661400852000
6306f6a15caa2272abcb166a,,107.56,98.19,109.96,80.89,269;1;1;0,time,30,-1,25,30.01,0,102.94,false,false,english,,normal,false,false,false,,1661400737000
6306f2ea5caa2272abc6eeae,,110.4,97.53,110.8,79.76,276;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1661399786000
6306f2ca5caa2272abc6edf1,,115.56,98.98,115.56,83.77,289;0;0;0,time,30,-1,4,30.01,0,53.68,false,false,english,,normal,false,false,false,,1661399754000
6306f25f5caa2272abc6eb3e,,107.93,95.1,111.53,72.28,270;6;1;0,time,30,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1661399647000
6306f1a85caa2272abc6e6a8,,109.96,95.25,116.36,77.25,275;7;1;0,time,30,-1,2,30.01,0,3.46,false,false,english,,normal,false,false,false,,1661399464000
63009aa64d8250424fdb4f50,,116.72,94.36,125.12,77.29,292;8;0;0,time,30,-1,2,30.02,0,0.97,false,false,english,,normal,false,false,false,,1660983974000
63009a824d8250424fdb4e95,,115.92,97.65,115.92,76.91,290;0;0;0,time,30,-1,4,30.02,0,13.72,false,false,english,,normal,false,false,false,,1660983938000
630099ea4d8250424fdb4b62,,120.36,98.06,122.76,78.31,301;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1660983786000
62f9df514d8250424f03e6ad,,104.37,96,104.37,70.05,261;0;0;0,time,30,-1,2,30.01,0,4.7,false,false,english,,normal,false,false,false,,1660542801000
62f4d0a64d8250424f2f906d,,115.2,99.65,115.2,82.12,288;0;0;0,time,30,-1,4,30,0,11.34,false,false,english,,normal,false,false,false,,1660211366000
62f3e9fe4d8250424f24d2c6,,120.8,95,126.8,85.61,302;9;2;0,time,30,-1,5,30,0,42.59,false,false,english,,normal,false,false,false,,1660152318000
62f3a44d4d8250424fd386bf,,116.8,98.98,116.8,78.82,292;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1660134477000
62f3a4294d8250424fd385b8,,95.57,96.48,100.77,72.65,239;4;0;0,time,30,-1,3,30.01,0,4.33,true,false,english,,normal,false,false,false,,1660134441000
62f3a3e34d8250424fd383d6,,101.2,96.31,107.2,77.77,253;4;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1660134371000
62f3a3c44d8250424fd382f8,,95.6,96.43,95.6,68.57,239;0;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1660134340000
62f3a3a54d8250424fd3821e,,83.2,94.98,83.2,71.24,208;0;0;0,time,30,-1,2,30,0,2.96,true,false,english,,normal,false,false,false,,1660134309000
62f3a1eb4d8250424fd375d8,,81.2,94.95,82.8,58,203;1;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1660133867000
62f3a1cb4d8250424fd374fa,,74,95.85,74,55.23,185;0;0;0,time,30,-1,1,30,0,1.66,true,false,english,,normal,false,false,false,,1660133835000
62f3a1a84d8250424fd37402,,75.6,93.63,75.6,50.39,189;0;0;0,time,30,-1,5,30,0,12.13,true,false,english,,normal,false,false,false,,1660133800000
62f3a1704d8250424fd37262,,112.4,98.61,114.4,80.49,281;1;0;0,time,30,-1,4,30,0,17.92,false,false,english,,normal,false,false,false,,1660133744000
62f38a814d8250424fb72ef7,,125.56,99.37,125.56,81.37,314;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1660127873000
62ece0f842fae0be6d6e23ae,,106.8,95.05,109.6,74.96,267;4;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1659691256000
62ece0d942fae0be6d6e22fd,,111.6,97.55,111.6,77.06,279;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1659691225000
62ece0b142fae0be6d6e2227,,76,93.9,80,62.51,190;1;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1659691185000
62e2ab58303adee4621ecf1a,,74.8,95.35,85.2,56.5,187;4;0;1,time,30,-1,0,30,2,0,true,false,english,,normal,false,false,false,,1659022168000
62d9537b303adee462af6f25,,86.8,96.04,86.8,55.99,217;0;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1658409851000
62c519957934d3358aea0302,,91.57,96.62,91.57,70.16,229;0;0;0,time,30,-1,2,30.01,0,5.24,true,false,english,,normal,false,false,false,,1657084309000
