_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
689ccd554cec7cefb638d139,,72.4,97.34,74,73,181;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755106645000
689ccd334cec7cefb638cfef,,70.39,93.03,76.39,67.96,176;3;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755106611000
689ccc8b4cec7cefb638c9c7,,80.79,98.06,80.79,78.49,202;0;0;0,time,30,-1,1,30,0,10.75,false,false,english,,normal,false,false,false,,1755106443000
689cc2254cec7cefb63867b5,,75.2,96.92,76.8,71.98,188;1;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755103781000
689cc2024cec7cefb6386667,,68.4,95.6,70.8,65.71,171;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755103746000
689cc1e04cec7cefb6386539,,69.6,96.88,74.8,67.08,174;0;0;3,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755103712000
689cbfb34cec7cefb6385070,,88.39,98.67,90.39,82.95,221;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755103155000
689cb47f4cec7cefb637e435,,77.58,98.01,79.58,81.06,194;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1755100287000
689cb2a54cec7cefb637d207,,81.19,98.1,83.19,78.81,203;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755099813000
689cb2544cec7cefb637cf03,,83.6,99.06,83.6,77.2,209;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755099732000
689ca3ec4cec7cefb6373600,,80.36,98.07,82.36,70.93,201;2;0;0,time,30,-1,2,30.01,0,26.11,false,false,english,,normal,false,false,false,,1755096044000
689c7f914cec7cefb635d071,,80.79,96.65,80.79,69.78,202;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755086737000
689c33f44cec7cefb633a87d,,82.79,96.82,87.19,77.64,207;3;1;0,time,30,-1,2,30,0,21.35,false,false,english,,normal,false,false,false,,1755067380000
689c32a34cec7cefb6339f7f,,78.79,98.99,78.79,73.46,197;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755067043000
689c318c4cec7cefb633981d,,66.79,90.67,76.39,68.74,167;7;5;0,time,30,-1,1,30,0,2.82,false,false,english,,normal,false,false,false,,1755066764000
689b6ae84cec7cefb62e97e8,,79.57,99.5,79.57,77.31,199;0;0;0,time,30,-1,2,30.01,0,45.87,false,false,english,,normal,false,false,false,,1755015912000
689b6a8e4cec7cefb62e9436,,75.59,97.45,77.19,74.47,189;1;0;0,time,30,-1,2,30,0,24.96,false,false,english,,normal,false,false,false,,1755015822000
689b6a434cec7cefb62e9123,,76.39,95.98,76.39,69.73,191;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755015747000
689b682e4cec7cefb62e7cc9,,69.99,95.19,72.79,73.26,175;2;1;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1755015214000
689b680d4cec7cefb62e7b9e,,70.38,96.28,73.57,60.09,176;2;0;0,time,30,-1,0,30.01,2,0,false,false,english,,normal,false,false,false,,1755015181000
689b669b4cec7cefb62e6d93,,78.39,99.49,78.39,71.73,196;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755014811000
689b660b4cec7cefb62e67ae,,66.8,92.55,73.2,71.18,167;5;2;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755014667000
689b65ea4cec7cefb62e6651,,63.2,94.32,68,72.97,158;1;0;2,time,30,-1,1,30,0,13.34,false,false,english,,normal,false,false,false,,1755014634000
689b63214cec7cefb62e487f,,71.59,96.43,77.19,72.41,179;3;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755013921000
689b62fe4cec7cefb62e46e5,,77.97,98.98,77.97,75.86,195;0;0;0,time,30,-1,1,30.01,0,11.58,false,false,english,,normal,false,false,false,,1755013886000
689b62b54cec7cefb62e4394,,59.98,91.86,67.17,73.38,150;5;2;0,time,30,-1,1,30.01,0,25.76,false,false,english,,normal,false,false,false,,1755013813000
689b61914cec7cefb62e36eb,,85.99,100,85.99,86.01,215;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755013521000
689b36d64cec7cefb62c7c42,,77.99,96.53,77.99,70.82,195;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1755002582000
689a33544cec7cefb625a269,,81.18,98.09,83.18,82.43,203;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754936148000
689a22824cec7cefb624fea1,,88.78,98.67,89.98,85.5,222;2;0;0,time,30,-1,1,30.01,0,15.65,false,false,english,,normal,false,false,false,,1754931842000
689a20ba4cec7cefb624ec29,,84,97.3,87.6,79.78,210;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754931386000
689a20834cec7cefb624e9e3,,71.59,94.76,72.79,67.19,179;0;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754931331000
689a205a4cec7cefb624e7ff,,77.99,98.48,77.99,76.01,195;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754931290000
689a200e4cec7cefb624e4b5,,82.4,98.1,82.4,73.92,206;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754931214000
6899f7b04cec7cefb62329fc,,72.79,94.47,77.59,74.33,182;0;5;0,time,30,-1,1,30,0,10.73,false,false,english,,normal,false,false,false,,1754920880000
6899ee714cec7cefb622c10e,,74,94.34,83.19,69.45,185;4;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754918513000
6899ea294cec7cefb622924e,,70.79,93.94,75.99,71.1,177;1;1;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754917417000
6899e61e4cec7cefb6226554,true,91.19,100,91.19,83.85,228;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754916382000
6899e1874cec7cefb622329e,,87.59,97.82,91.59,81.32,219;2;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754915207000
6898ced74e4c3bc72a7b4f42,,73.18,95.98,76.78,71.8,183;0;0;2,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754844887000
6898ceb74e4c3bc72a7b4e12,,67.96,94.68,73.56,73.64,170;4;0;0,time,30,-1,1,30.02,0,15.15,false,false,english,,normal,false,false,false,,1754844855000
6898ce774e4c3bc72a7b4bb1,,85.6,98.64,88,83.75,214;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754844791000
6898ce354e4c3bc72a7b4950,,71.6,97.42,76.8,70.46,179;2;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754844725000
6898ce134e4c3bc72a7b4808,,76.78,96.12,81.18,77.52,192;2;1;0,time,30,-1,1,30.01,0,3.11,false,false,english,,normal,false,false,false,,1754844691000
6898cd754e4c3bc72a7b41ab,,72.79,96.45,78.39,74.62,182;2;1;1,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754844533000
6898cd454e4c3bc72a7b3fb5,,75.17,95.67,80.77,70.46,188;2;0;1,time,30,-1,1,30.01,0,23.68,false,false,english,,normal,false,false,false,,1754844485000
6898ccf64e4c3bc72a7b3c7a,,73.6,98.45,76.39,75.69,184;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754844406000
68989d584e4c3bc72a796475,,75.99,95.24,83.59,77.87,190;4;2;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754832216000
68986245b62381ed49c5b941,,76,94.17,80,72.18,190;4;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754817093000
68985687b62381ed49c55a18,,76.37,96.08,81.57,72,191;6;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754814087000
68985101b62381ed49c52dfc,,79.98,98.04,79.98,75.28,200;0;0;0,time,30,-1,1,30.01,0,8.95,false,false,english,,normal,false,false,false,,1754812673000
6897871bb62381ed49c01651,,72.77,94.61,80.77,77.73,182;5;1;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754760987000
689783a9b62381ed49bff712,,71.59,96.86,73.59,73.26,179;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754760105000
68978387b62381ed49bff5c0,,73.56,96.91,76.36,69.93,184;2;0;0,time,30,-1,0,30.02,0,0,false,false,english,,normal,false,false,false,,1754760071000
68978362b62381ed49bff476,,82.8,98.16,86,80.55,207;1;0;0,time,30,-1,2,30,0,27.04,false,false,english,,normal,false,false,false,,1754760034000
68975ddab62381ed49be8119,,71.2,97.35,74.4,73.08,178;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754750426000
68975d54b62381ed49be7bfa,,72.37,93.66,80.76,75.2,181;6;1;0,time,30,-1,2,30.01,0,21.09,false,false,english,,normal,false,false,false,,1754750292000
68975959b62381ed49be54eb,,70.4,95.19,72,64.7,176;2;1;0,time,30,-1,2,30,0,44.16,false,false,english,,normal,false,false,false,,1754749273000
68975585b62381ed49be2fcf,,79.99,96.62,79.99,70.69,200;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754748293000
689634eeb62381ed49b5d450,,74.8,95.65,80.8,74.53,187;3;0;0,time,30,-1,2,30,0,43.53,false,false,english,,normal,false,false,false,,1754674414000
6895ac27b62381ed49afe99e,,75.99,96,77.99,72.8,190;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754639399000
6895a829b62381ed49afc406,,82,98.56,82,80.67,205;0;0;0,time,30,-1,1,30,0,28,false,false,english,,normal,false,false,false,,1754638377000
6895a7e7b62381ed49afc19f,,75.6,98.96,76.4,72.76,189;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754638311000
6895a7c4b62381ed49afc04c,,68.79,94.62,71.59,75.93,172;2;0;0,time,30,-1,2,30,0,35.34,false,false,english,,normal,false,false,false,,1754638276000
6895a771b62381ed49afbcee,,79.17,98.02,79.17,69.1,198;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754638193000
6894dfb7b62381ed49a977b6,,81.99,98.09,81.99,79.88,205;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754587063000
6894df51b62381ed49a97375,,70.8,96.83,74,71.86,177;1;0;0,time,30,-1,2,30,0,29.48,false,false,english,,normal,false,false,false,,1754586961000
6894de8fb62381ed49a96ade,,76.79,98.02,79.99,74.58,192;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754586767000
6894de6cb62381ed49a96929,,81.2,100,81.2,81.83,203;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754586732000
6894de4bb62381ed49a967b8,,74,95.85,74,72,185;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754586699000
6894de1eb62381ed49a965a3,,67.99,96.05,69.19,71.86,170;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754586654000
6894ddfcb62381ed49a96404,,75.59,98.48,78.39,73.01,189;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754586620000
6894c3aab62381ed49a824bc,,74,95.98,77.2,75.54,185;1;0;0,time,30,-1,3,30,0,31.52,false,false,english,,normal,false,false,false,,1754579882000
6894c344b62381ed49a81fd1,,67.19,96.76,73.59,80.77,168;2;0;1,time,30,-1,2,30.01,0,24.98,false,false,english,,normal,false,false,false,,1754579780000
6894c2f9b62381ed49a81c3b,,79.57,99.01,80.77,80.29,199;0;0;1,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754579705000
6894c2d8b62381ed49a81a9a,,76.38,98.45,76.38,76.81,191;0;0;0,time,30,-1,1,30.01,0,5.65,false,false,english,,normal,false,false,false,,1754579672000
6894c2a2b62381ed49a817fc,,75.99,99.48,75.99,74.84,190;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754579618000
6894c27bb62381ed49a815e2,,72.8,98.4,74.8,73,182;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754579579000
6894c25ab62381ed49a8143f,,69.99,97.85,73.59,78.2,175;0;0;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754579546000
6894b887b62381ed49a79941,,79.59,99,79.59,79.19,199;0;0;0,time,30,-1,1,30,0,8.02,false,false,english,,normal,false,false,false,,1754577031000
6894b009b62381ed49a72c81,,68.4,93.75,74.4,73.98,171;3;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754574857000
68946c9320ac094ae84f5f42,,77.59,98.98,77.59,69.72,194;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754557587000
6894674020ac094ae84f2a26,,78.4,95.61,78.4,69.06,196;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754556224000
689464b220ac094ae84f10fd,,70.8,94.18,73.6,73.39,177;5;1;0,time,30,-1,1,30,0,26.67,false,false,english,,normal,false,false,false,,1754555570000
6894638f20ac094ae84f0679,,79.6,99,79.6,80.29,199;0;0;0,time,30,-1,1,30,0,16.04,false,false,english,,normal,false,false,false,,1754555279000
689460d720ac094ae84eeb59,,87.59,96.96,90.39,75.18,219;2;0;0,time,30,-1,2,30,0,28.42,false,false,english,,normal,false,false,false,,1754554583000
68945ca120ac094ae84ec427,,80.39,97.1,80.39,78.07,201;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754553505000
689452c120ac094ae84e65b0,,78.39,96.57,78.39,75.57,196;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754550977000
6894365820ac094ae84d54ce,,74.37,97.01,79.97,72.17,186;3;0;1,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754543704000
689390e420ac094ae8481cc5,,76.39,97.6,82.79,77.06,191;2;0;0,time,30,-1,8,30,0,114.23,false,false,english,,normal,false,false,false,,1754501348000
68938e3720ac094ae847fc0b,,75.2,98.03,80.8,81.83,188;1;0;1,time,30,-1,1,30,0,7.18,false,false,english,,normal,false,false,false,,1754500663000
68938af120ac094ae847d593,,79.99,99.01,79.99,77.99,200;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754499825000
68938acf20ac094ae847d3ff,,67.6,95.24,72.8,75.02,169;0;0;3,time,30,-1,2,30,0,17.04,false,false,english,,normal,false,false,false,,1754499791000
68938a8420ac094ae847d04d,,69.98,96.37,76.78,71.15,175;3;0;1,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754499716000
68938a6120ac094ae847ce80,,78.78,99.5,78.78,74.51,197;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754499681000
6893896620ac094ae847c22a,,79.99,99.02,81.19,77.41,200;0;0;1,time,30,-1,1,30,0,5.34,false,false,english,,normal,false,false,false,,1754499430000
6893893920ac094ae847bfc1,,80.4,100,80.4,79.92,201;0;0;0,time,30,-1,1,30,0,23.96,false,false,english,,normal,false,false,false,,1754499385000
689388c220ac094ae847b9dd,,66,96.15,72,74.85,165;3;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754499266000
689388a120ac094ae847b873,,74,98.41,74,72.77,185;0;0;0,time,30,-1,1,30,0,16.98,false,false,english,,normal,false,false,false,,1754499233000
6893886920ac094ae847b5e4,,72.4,97.37,74.8,72.86,181;1;0;0,time,30,-1,2,30,0,19.64,false,false,english,,normal,false,false,false,,1754499177000
6893881d20ac094ae847b259,,66.4,94.97,68.8,67.2,166;1;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754499101000
689387fc20ac094ae847b0df,,69.99,96.72,71.19,70.27,175;0;0;1,time,30,-1,1,30,0,8.04,false,false,english,,normal,false,false,false,,1754499068000
689387cd20ac094ae847aeb7,,73.59,98.42,75.59,74.11,184;1;0;0,time,30,-1,1,30,0,2.43,false,false,english,,normal,false,false,false,,1754499021000
6893879920ac094ae847ac6e,,72.4,95.38,76.8,81.91,181;3;1;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754498969000
6893722f20ac094ae8469994,,73.19,97.89,74.79,71.66,183;0;0;1,time,30,-1,2,30.01,0,44.51,false,false,english,,normal,false,false,false,,1754493487000
68935fbc20ac094ae8459e20,,86.39,98.63,86.39,79.64,216;0;0;0,time,30,-1,1,30,0,15.89,false,false,english,,normal,false,false,false,,1754488764000
68935f8720ac094ae8459b19,,67.19,95.21,73.59,74.62,168;2;0;2,time,30,-1,2,30,0,10.06,false,false,english,,normal,false,false,false,,1754488711000
6893570320ac094ae845286c,,77.59,98.01,79.59,70.11,194;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754486531000
689350f520ac094ae844dbce,,78.4,99.49,78.4,79.31,196;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754484981000
68934e4120ac094ae844bbb2,,76,96.45,77.6,77.87,190;2;1;0,time,30,-1,1,30,0,19.57,false,false,english,,normal,false,false,false,,1754484289000
68931f7220ac094ae842caa6,,80.4,98.56,82.8,76.76,201;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754472306000
68931bd420ac094ae842a643,,83.97,98.17,86.37,79.92,210;0;1;0,time,30,-1,4,30.01,0,46.38,false,false,english,,normal,false,false,false,,1754471380000
689316a420ac094ae84271f7,,72.79,97.85,72.79,69.29,182;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754470052000
6893168020ac094ae8427063,,78.79,98.02,78.79,75.47,197;0;0;0,time,30,-1,2,30,0,1.68,false,false,english,,normal,false,false,false,,1754470016000
689314c620ac094ae8425e34,,73.97,99.47,75.17,71.78,185;0;0;1,time,30,-1,1,30.01,0,26.65,false,false,english,,normal,false,false,false,,1754469574000
6893148720ac094ae8425b60,,78.39,97.58,82.39,77.75,196;2;0;1,time,30,-1,1,30,0,4.29,false,false,english,,normal,false,false,false,,1754469511000
6893145420ac094ae842593a,,70.8,98.37,72.8,75.92,177;0;0;1,time,30,-1,1,30,0,22.6,false,false,english,,normal,false,false,false,,1754469460000
6893140f20ac094ae8425680,,75.19,97.44,75.19,69.56,188;0;0;0,time,30,-1,1,30,0,10.63,false,false,english,,normal,false,false,false,,1754469391000
689313cc20ac094ae8425401,,79.19,99.02,80.79,79.77,198;0;0;1,time,30,-1,5,30,0,76.51,false,false,english,,normal,false,false,false,,1754469324000
6893134720ac094ae8424e85,,74,97.93,76,77.06,185;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754469191000
6893132520ac094ae8424d3a,,77.19,97.97,77.19,72.57,193;0;0;0,time,30,-1,1,30.01,0,8.98,false,false,english,,normal,false,false,false,,1754469157000
689304eb20ac094ae841bfa6,,82.37,98.1,82.37,77.26,206;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754465515000
68922b2a20ac094ae83a906d,,73.58,97.92,75.18,67.83,184;0;0;1,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1754409770000
68922a1e20ac094ae83a8327,,78.4,100,78.4,74.78,196;0;0;0,time,30,-1,3,30,0,30.62,false,false,english,,normal,false,false,false,,1754409502000
6892284420ac094ae83a6af3,,68.39,96.24,71.59,70.44,171;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754409028000
6892280120ac094ae83a67fa,,75.2,97.96,78.4,82.44,188;3;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754408961000
689215e020ac094ae8397b8e,,70.79,97.83,72.39,71.22,177;0;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754404320000
689215b520ac094ae8397938,,69.99,97.77,69.99,73.86,175;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754404277000
6892158d20ac094ae8397703,,69.6,95.24,72.8,71.56,174;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754404237000
6892104f20ac094ae8393022,,73.2,98.94,75.2,75.65,183;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754402895000
68920f3920ac094ae83921b0,,75.6,96.53,78.8,72.9,189;1;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754402617000
6890f73420ac094ae82f37b3,,75.19,96.91,76.79,79.36,188;2;1;0,time,30,-1,2,30.01,0,28.42,false,false,english,,normal,false,false,false,,1754330932000
6890f1bd20ac094ae82efaee,,74.4,98.48,79.2,79.08,186;1;0;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754329533000
6890ede920ac094ae82ecf10,,73.6,96.98,78.4,72.62,184;1;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754328553000
6890d52c20ac094ae82da7c4,,79.59,97.6,82.39,77.06,199;1;0;2,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754322220000
6890d14a20ac094ae82d77e5,,80,97.56,80,78.93,200;0;0;0,time,30,-1,1,30,0,0.92,false,false,english,,normal,false,false,false,,1754321226000
6890b83720ac094ae82c2bbc,,72.37,98.4,74.37,74.29,181;0;0;1,time,30,-1,1,30.01,0,0.52,false,false,english,,normal,false,false,false,,1754314807000
6890a76120ac094ae82b6023,,69.59,96.2,70.79,69.43,174;0;0;1,time,30,-1,1,30,0,19.28,false,false,english,,normal,false,false,false,,1754310497000
6890a54b20ac094ae82b482c,,82,99.03,82,77.75,205;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754309963000
68909afa20ac094ae82ad701,,71.59,95,78.39,71.98,179;3;0;1,time,30,-1,1,30,0,0.05,false,false,english,,normal,false,false,false,,1754307322000
6890934720ac094ae82a85f8,,85.2,99.53,85.2,83.52,213;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754305351000
68908a8120ac094ae82a2ef8,,77.99,98.98,77.99,72.85,195;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754303105000
6890821820ac094ae829d627,,77.98,97.6,82.38,77.99,195;1;0;1,time,30,-1,1,30.01,0,20.05,false,false,english,,normal,false,false,false,,1754300952000
68907cbd20ac094ae829a03c,,78.79,97.16,83.99,83.8,197;3;0;0,time,30,-1,1,30,0,16.52,false,false,english,,normal,false,false,false,,1754299581000
68907b6020ac094ae82992da,,75.96,96.55,79.16,75.37,190;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754299232000
6890531520ac094ae827fbad,,85.19,99.07,85.19,78.36,213;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754288917000
689050c820ac094ae827e4ca,,72.38,96.91,75.98,71.56,181;0;0;2,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754288328000
68904f3c20ac094ae827d61a,,75.99,97.03,79.19,74.87,190;1;0;1,time,30,-1,1,30,0,7.24,false,false,english,,normal,false,false,false,,1754287932000
688f8ae320ac094ae8220396,,73.57,95.45,77.57,72.45,184;4;0;0,time,30,-1,1,30.01,0,9.92,false,false,english,,normal,false,false,false,,1754237667000
688f887c20ac094ae821eb4f,,74.39,96,77.59,69.92,186;1;0;0,time,30,-1,3,30,0,25.92,false,false,english,,normal,false,false,false,,1754237052000
688f6aa920ac094ae820b619,,83.19,99.05,83.19,80.14,208;0;0;0,time,30,-1,1,30,0,3.22,false,false,english,,normal,false,false,false,,1754229417000
688f61d720ac094ae8205ad7,,76.79,98.47,76.79,72.41,192;0;0;0,time,30,-1,1,30,0,6.48,false,false,english,,normal,false,false,false,,1754227159000
688f4ff620ac094ae81fa9c8,,70.39,96.72,71.99,74.13,176;2;0;1,time,30,-1,4,30,0,22.37,false,false,english,,normal,false,false,false,,1754222582000
688f4f9920ac094ae81fa667,,79.58,98.07,82.38,81.92,199;2;0;0,time,30,-1,2,30.01,0,6.18,false,false,english,,normal,false,false,false,,1754222489000
688f4c9f20ac094ae81f88f7,,78.79,99.49,78.79,80.6,197;0;0;0,time,30,-1,3,30,0,13.71,false,false,english,,normal,false,false,false,,1754221727000
688f4c1d20ac094ae81f8413,,76.8,98.51,80,81.86,192;1;0;0,time,30,-1,3,30,0,21.42,false,false,english,,normal,false,false,false,,1754221597000
688f42ff20ac094ae81f31e1,,75.98,97.54,80.78,81.04,190;1;1;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754219263000
688f42dd20ac094ae81f30df,,73.17,93.27,81.17,72.65,183;5;1;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1754219229000
688f2f5d20ac094ae81e8500,,75.99,97.94,75.99,73.9,190;0;0;0,time,30,-1,3,30,0,4.3,false,false,english,,normal,false,false,false,,1754214237000
688f295920ac094ae81e515f,,81.6,99.03,81.6,82.47,204;0;0;0,time,30,-1,2,30,0,36.17,false,false,english,,normal,false,false,false,,1754212697000
688f270c20ac094ae81e3d35,,83.6,99.05,83.6,78.76,209;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1754212108000
688f24bc20ac094ae81e29f3,,79.99,98.53,79.99,75.87,200;0;0;0,time,30,-1,2,30,0,17.17,false,false,english,,normal,false,false,false,,1754211516000
